تمام بن محمد الدمشقي	تمام بن محمد الرازي أبو القاسم	y
الدارقطني	علي بن عمر أبو الحسن الدارقطني	y
أبو بكر أحمد بن محمد بن هارون بن يزيد الخلال	أبو بكر أحمد بن محمد بن هارون بن يزيد الخلال البغدادي الحنبلي (المتوفى : 311هـ)	y
أبو الحسن علي بن أبي الكرم محمد بن محمد بن عبد الكريم الشيباني	ابن الأثير	y
أبو الحسن علي بن محمد الماوردي	أبو الحسن علي بن محمد الماوردي الشافعي	y
أبو القاسم محمود بن عمر بن محمد بن عمر الخوارزمي الزمخشري	الزمخشري	y
أبو الحسين هلال بن المحسن الصابئ	هلال بن المحسن بن إبراهيم بن هلال الصابئ الحراني، أبو الحسين، أو أبو الحسن (المتوفى: 448هـ)	y
أبو الوليد سليمان بن خلف بن سعد بن أيوب بن وارث التجيبي القرطبي الباجي الأندلسي (المتوفى: 474هـ)	القرطبي	n
أبو القاسم الحسين بن محمد	أبو القاسم الحسين بن محمد المعروف بالراغب الاصفهانى (المتوفى : 502هـ)	y
أبو الفرج عبد الرحمن بن أبي الحسن الجوزي	أبو الفرج عبد الرحمن بن الجوزي	y
أبو الحسن بن عبد الرحمن بن خلاد الرامهرمزي	أبو محمد الحسن بن عبد الرحمن بن خلاد الرامهرمزي الفارسي (المتوفى: 360هـ)	y
أبو القاسم محمود بن عمرو بن أحمد، الزمخشري جار الله (المتوفى: 538هـ)	جار الله الزمخشري	y
أبو بكر أحمد بن الحسين بن علي بن موسى البيهقي	أحمد بن الحسين بن علي البيهقي أبو بكر	y
أبا علي إسماعيل بن القاسم القالي البغدادي	أبو علي إسماعيل بن القاسم القالي البغدادي	y
أبو الطيب محمد صديق خان بن حسن بن علي ابن لطف الله الحسيني البخاري القنوجي (المتوفى: 1307هـ)	صديق حسن خان	m
عبد الملك بن عبد الله بن يوسف الجويني أبو المعالي	عبد الملك بن عبد الله بن يوسف بن محمد الجويني، أبو المعالي، ركن الدين، الملقب بإمام الحرمين (المتوفى: 478هـ)	y
أبو بكر أحمد بن علي بن ثابت الخطيب البغدادي (المتوفى: 463هـ)	البغدادي	n
أبو الفرج عبد الرحمن بن أبي الحسن الجوزي	أبو الفرج عبد الرحمن بن الجوزي الحنبلي	y
أبو الفرج عبد الرحمن بن علي بن الجوزي	جمال الدين أبي الفرج عبد الرحمن بن الجوزي	y
أبو المواهب عبد الوهاب بن أحمد بن علي المعروف بالشعراني	أحمد عبد الوهاب	n
عبد الرحمن بن إسحاق البغدادي النهاوندي الزجاجي، أبو القاسم (المتوفى : 337هـ)	عبد الرحمن بن إسحاق البغدادي النهاوندي الزجاجي، أبو القاسم (المتوفى: 337هـ)	y
تقي الدين أبي العباس أحمد بن علي بن عبد القادر العبيدي المقريزي	تقي الدين أحمد بن علي المقريزي	y
أبو العز محمد بن المختار بن محمد بن عبد الواحد ابن عبد الله بن المؤيد بالله الهاشمي، العباسي، البغدادي ويعرف: بابن الخص (المتوفى: 508هـ)	البغدادي	n
أبو منصور الثعالبي	عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي (المتوفى : 429هـ)	y
أبو الفضل عبد الرحمن بن أحمد بن الحسن بن بندار العجلي الرازي المقرئ	العجلي	n
عبد الله الأنصاري الهروي	عبد الله بن محمد بن علي بن محمد الهروي أبو إسماعيل	y
أبو إسحاق إبراهيم بن محمد بن يحيى بن سختويه النيسابوري المزكي (المتوفى: 362هـ)	محمد بن إسحاق بن محمد بن يحيى	n
أحمد بن الحسين بن علي البيهقي أبو بكر	الحافظ الامام أبو بكر أحمد بن الحسين بن علي بن موسى أبو أحمد. البيهقي. الخسروجردي	y
أبو السعادات المبارك بن محمد الجزري	مجد الدين أبو السعادات المبارك بن محمد بن محمد بن محمد ابن عبد الكريم الشيباني الجزري ابن الأثير (المتوفى: 606هـ)	y
أبو القاسم محمود بن عمر الزمخشري	أبو القاسم محمود بن عمر بن محمد بن عمر الخوارزمي الزمخشري	y
أبو الحسن مقاتل بن سليمان بن بشير الأزدي البلخى (المتوفى: 150هـ)	مقاتل بن سليمان	y
أبو الفرج عبد الرحمن بن الجوزي	عبد الرحمن بن علي بن الجوزي	y
أبو الوليد محمد بن أحمد بن محمد بن أحمد بن رشد القرطبي الشهير بابن رشد الحفيد (المتوفى: 595هـ)	محمد بن أحمد بن محمد بن رشد القرطبي أبو الوليد	y
أبي الفرج عبد الرحمن بن الجوزي	عبد الرحمن بن علي بن محمد الجوزي	y
أبو الحسن علي بن أحمد بن محمد بن علي الواحدي، النيسابوري، الشافعي (المتوفى: 468هـ)	الواحدي	y
أحمد بن علي بن ثابت الخطيب البغدادي أبو بكر	الخطيب البغدادي	y
أبو العباس أحمد بن يحيى ثعلب	أبو العباس أحمد بن يحيى ثعلب (المتوفى : 291هـ)	y
أحمد بن حجر العسقلاني	أحمد بن علي بن محمد بن حجر العسقلاني	y
أبي الفضل جلال الدين عبد الرحمن السيوطي	الحافظ أبو الفضل جلال الدين عبد الرحمن ابن أبي بكر السيوطي	y
أبو بكر أحمد بن علي بن ثابت الخطيب	أحمد بن علي بن ثابت أبو بكر الخطيب البغدادي	y
آية الله العظمى السيد محمد سعيد الطباطبائي الحكيم	السيد محمد سعيد الحكيم	m
أبو القاسم عبد الملك بن محمد بن عبد الله بن بشران بن محمد بن بشران بن مهران البغدادي (المتوفى: 430هـ)	البغدادي	n
أبو الفضل محمد بن عبد الوهاب بن عبد اللطيف الأعرج (المتوفى: 925هـ)	محمد بن عبد الوهاب	n
أبو الفرج عبد الرحمن بن علي بن محمد القرشي	عبد الرحمن بن الجوزي أبو الفرج	y
أبو الفرج عبد الرحمن بن علي بن الجوزي	عبد الرحمن بن علي بن الجوزي	y
الآمدي	علي بن أبي علي بن محمد بن سالم الآمدي	y
أحمد بن علي بن ثابت البغدادي أبو بكر	الخطيب البغدادي	y
أبو القاسم عبد الرحمن بن إسحاق الزجاجي	عبد الرحمن بن إسحاق البغدادي النهاوندي الزجاجي، أبو القاسم (المتوفى : 337هـ)	y
أبي الفضل زين الدين عبد الرحيم بن الحسين العراقي	عبد الرحيم بن الحسين العراقي أبو الفضل	y
أبو القاسم محمود بن عمر بن محمد بن عمر الخوارزمي الزمخشري	محمود بن عمر الزمخشري	y
أبو الوليد سليمان بن خلف بن سعد بن أيوب بن وارث التجيبي القرطبي الباجي الأندلسي (المتوفى: 474هـ)	سليمان بن خلف بن سعد أبو الوليد الباجي	y
أبو الفرج عبد الرحمن بن علي بن الجوزي	ابن الجوزي	y
أبو عبد الله محمد بن فتوح بن عبد الله الحميدي (المتوفى : 488هـ)	أبو محمد عبد الله بن يوسف الجرجاني (المتوفى: 489هـ)	n
أبو بكر أحمد بن علي بن ثابت الخطيب البغدادي (المتوفى: 463هـ)	أحمد بن علي بن ثابت البغدادي	y
أبو الفرج محمد بن إسحاق بن محمد الوراق البغدادي المعتزلي الشيعي المعروف بابن النديم (المتوفى: 438هـ)	محمد بن إسحاق أبو الفرج النديم	y
أبو الفداء زين الدين أبو العدل قاسم بن قطلوبغا السودوني (نسبة إلى معتق أبيه سودون الشيخوني) الجمالي الحنفي (المتوفى: 879هـ)	زين الدين أبو العدل قاسم بن قطلوبغا السودوني (نسبة إلى معتق أبيه سودون الشيخوني) الجمالي الحنفي (المتوفى: 879هـ)	y
أبو العباس أحمد بن محمد بدر الدين ابن محمد شمس الدين ابن علي نور الدين ابن حجر الهيتمي	أحمد بن محمد بن علي بن حجر الهيتمي	y
أحمد بن علي العسقلاني أبو الفضل	أحمد بن علي بن حجر العسقلاني أبو الفضل	y
أبو إسماعيل عبد الله بن محمد بن علي الأنصاري الهروي (المتوفى: 481هـ)	محمد بن عبد الله الأنصاري	n
أبو بكر أحمد بن الحسين بن علي بن موسى البيهقي	الحافظ الامام أبو بكر أحمد بن الحسين بن علي بن موسى أبو أحمد. البيهقي. الخسروجردي	y
أبو بكر جعفر بن محمد بن الحسن بن المستفاض الفريابي	أبو بكر جعفر بن محمد بن الحسن بن المستفاض الفريابي (المتوفى: 301هـ)	y
أبو الفرج عبد الرحمن ابن الجوزي	أبو الفرج عبد الرحمن بن أبي الحسن الجوزي	y
الطبراني	سليمان بن أحمد بن أيوب أبو القاسم الطبراني	y
أبو الفضل جلال الدين عبد الرحمن أبي بكر السيوطي	أبي الفضل جلال الدين عبد الرحمن السيوطي	y
أبو الحسن هلال بن المحسن بن إبراهيم الصابي	إبراهيم إبراهيم هلال	n
أبو الليث نصر بن محمد بن أحمد بن إبراهيم السمرقندي (المتوفى: 373هـ)	نصر بن محمد بن أحمد أبو الليث السمرقندي	y
أبو الفضل العراقي	زين الدين أبو الفضل عبد الرحيم بن الحسين العراقي	y
أبو الحسن ظهير الدين علي بن زيد البيهقي ، الشهير بابن فندمه (المتوفى : 565هـ)	أبو الحسن ظهير الدين علي بن زيد البيهقي، الشهير بابن فندمه (المتوفى: 565هـ)	y
أبو إسحاق إبراهيم بن علي الشيرازي	أبو اسحاق إبراهيم بن علي بن يوسف الشيرازي (المتوفى: 476هـ)	y
أبو المظفر، منصور بن محمد بن عبد الجبار ابن أحمد المروزى السمعاني التميمي الحنفي ثم الشافعي (المتوفى: 489هـ)	السمعاني	y
أبو القاسم، محمد بن أحمد بن محمد بن عبد الله، ابن جزي الكلبي الغرناطي (المتوفى: 741هـ)	أحمد محمد عبد الله	n
أبو بكر أحمد بن علي بن ثابت البغدادي الخطيب	أبو بكر أحمد بن علي بن ثابت الخطيب البغدادي (المتوفى: 463هـ)	y
أبو بكر أحمد بن محمد بن هارون بن يزيد الخلال البغدادي الحنبلي (المتوفى : 311هـ)	أبو بكر أحمد بن محمد بن هارون بن يزيد الخلال البغدادي الحنبلي (المتوفى: 311هـ)	y
ابو الفرج عبد الرحمن بن علي بن الجوزي	جمال الدين أبي الفرج عبد الرحمن ابن الجوزي	y
أبو بكر أحمد بن علي بن ثابت البغدادي الخطيب	أحمد بن علي بن ثابت البغدادي	y
أبو الحسن تقي الدين علي بن عبد الكافي السبكي (المتوفى: 756هـ)	تقي الدين علي بن عبد الكافي السبكي (المتوفى : 756هـ)	y
أبو العلاء الحسن بن أحمد العطار الهمذاني	الحسن بن أحمد بن الحسن بن أحمد بن محمد بن سهل أبو العلاء العطار الهمذاني (المتوفى: 596هـ)	y
أحمد بن الحسين بن علي بن موسى أبو بكر البيهقي	أحمد بن الحسين بن علي بن موسى الخسروجردي الخراساني، أبو بكر البيهقي (المتوفى: 458هـ)	y
الغرناطي الكلبي	محمد بن أحمد بن جزي الكلبي الغرناطي	y
ابو الفرج عبد الرحمن بن علي بن الجوزي	جمال الدين أبي الفرج عبد الرحمن بن الجوزي	y
عبد الملك الجويني	عبد الملك بن عبد الله بن يوسف الجويني أبو المعالي	y
أبو بكر عبد الرزاق بن همام الصنعاني	عبد الرزاق الصنعاني	y
أبو الفتح محمد بن عبد الكريم الشهرستاني	الشهرستاني	y
أبو الفرج عبد الرحمن بن الجوزي الحنبلي	عبد الرحمن بن علي بن محمد بن الجوزي أبو الفرج	y
أبو الفرج عبد الرحمن بن علي بن محمد القرشي	جمال الدين أبي الفرج عبد الرحمن بن الجوزي	y
أبو الفرج عبد الرحمن بن علي بن الجوزي	عبد الرحمن بن علي بن محمد الجوزي	y
أبو بكر أحمد بن علي بن ثابت الخطيب البغدادي	أحمد بن علي بن ثابت البغدادي	y
أبو الفرج المعافى بن زكريا النهرواني (المتوفى : 390هـ)	أبو الفرج المعافى بن زكريا بن يحيى الجريرى النهرواني (المتوفى: 390هـ)	y
أبو القاسم محمود بن عمر الزمخشري	أبو القاسم محمود بن عمرو بن أحمد، الزمخشري جار الله (المتوفى: 538 هـ)	y
أبو بكر الباقلاني محمد بن الطيب (المتوفى: 403هـ)	أبو بكر محمد بن الطيب الباقلاني	y
أبو الحسن علي بن عمر بن أحمد الدارقطني	علي بن عمر بن أحمد الدارقطني أبو الحسن	y
أبو نصر إسماعيل بن حماد الجوهري الفارابي (المتوفى: 393هـ)	الجوهري	y
أبو بكر عبد القاهر بن عبد الرحمن بن محمد الفارسي الأصل، الجرجاني الدار (المتوفى: 471هـ)	الجرجاني	m
الدارقطني	علي بن عمر بن أحمد الدارقطني	y
أبي منصور عبد الملك بن محمد بن إسماعيل الثعالبي	الثعالبي	y
أبو القاسم محمود بن عمرو بن أحمد، الزمخشري جار الله (المتوفى : 538هـ)	جار الله الزمخشري	y
أبو المعالي عبد الملك بن عبد الله بن يوسف الجويني	عبد الملك الجويني	y
أبو الفرج عبد الرحمن بن الجوزي الحنبلي	أبو الفرج عبد الرحمن بن علي بن محمد بن علي بن الجوزي	y
أبو الحسين محمد بن المظفر بن موسى بن عيسى بن محمد البغدادي	محمد محمد أبو موسى	n
أبو الفرج عبد الرحمن بن علي بن محمد بن علي بن عبيد الله بن عبد الله بن هادي بن أحمد بن محمد بن جعفر الجوزي	عبد الرحمن بن علي بن محمد أبو الفرج	y
أحمد بن حجر العسقلاني	أحمد بن علي بن حجر العسقلاني	y
أبو الفرج عبد الرحمن بن أحمد بن رجب الحنبلي (المتوفى: 795هـ)	عبد الرحمن بن أحمد بن رجب الحنبلي	y
شهاب الدين عبد الرحمن بن إسماعيل بن إبراهيم المقدسي الدمشقي	عبد الرحمن بن إسماعيل أبو شامة	y
أبو بكر أحمد بن الحسين بن علي بن عبد الله البيهقي	أحمد بن الحسين بن علي بن موسى أبو بكر البيهقي	y
أبو الحسين عبد الباقي بن قانع بن مرزوق بن واثق الأموي بالولاء البغدادي (المتوفى: 351هـ)	عبد الباقي بن قانع أبو الحسين	y
أبو القاسم الحسين بن محمد المعروف بالراغب الاصفهانى (المتوفى : 502هـ)	أبو القاسم الحسين بن محمد بن المفضل الأصفهاني	y
أبو الفضل القاضي عياض بن موسى اليحصبي (المتوفى: 544هـ)	القاضي عياض	y
أبو إسماعيل عبد الله بن محمد بن علي الأنصاري الهروي (المتوفى: 481هـ)	محمد بن علي بن حماد أبو عبد الله	n
أبو القاسم الحسين بن محمد	أبو القاسم الحسين بن محمد بن إبراهيم بن الحسين الدمشقي، الحنائي (المتوفى: 459هـ)	n
أبو الحسن علي بن أبي الكرم محمد بن محمد بن عبد الكريم بن عبد الواحد الشيباني الجزري، عز الدين ابن الأثير (المتوفى: 630هـ)	محمد بن الحسن الشيباني	n
أبو بكر بن أبي داود، عبد الله بن سليمان بن الأشعث الأزدي السجستاني (المتوفى: 316هـ)	سليمان بن الأشعث أبو داود السجستاني	m
أبو الحسن علي بن حبيب الماوردي	أبو الحسن علي بن محمد الماوردي	y
أبو بكر الباقلاني محمد بن الطيب (المتوفى: 403هـ)	محمد بن الطيب بن محمد بن جعفر بن القاسم، القاضي أبو بكر الباقلاني المالكي (المتوفى: 403هـ)	y
أبو الخير بدل بن أبي المعمر بن إسماعيل التبريزي (المتوفى: 636هـ)	التبريزي	n
أبو إسماعيل عبد الله بن محمد بن علي الأنصاري الهروي (المتوفى: 481هـ)	الأنصاري الهروي	y
أبو بكر محمد بن الطيب الباقلاني	محمد بن الطيب الباقلاني	y
أبو بكر عبد الله ابن الشيخ أبي منصور محمد ابن الشيخ الكبير أبي الحسين أحمد بن محمد بن عبد الله بن النقور البغدادي، البزاز (المتوفى: 565هـ)	الشيخ عبد الحسين	n
السيوطي	جلال الدين عبد الرحمن السيوطي	y
أبو القاسم عبد الله بن محمد بن عبد العزيز بن المرزبان بن سابور بن شاهنشاه البغوي (المتوفى: 317هـ)	عبد الله بن محمد بن عبد العزيز البغوي أبو القاسم	y
البيهقي	الحافظ الامام أبو بكر أحمد بن الحسين بن علي بن موسى أبو أحمد. البيهقي. الخسروجردي	y
أبو الحسن الدارقطني	علي بن عمر أبو الحسن الدارقطني	y
عمرو بن أبي عاصم	عمرو بن أبي عاصم الضحاك الشيباني	y
أبو أمية محمد بن إبراهيم بن مسلم الخزاعي البغدادي ثم الطرسوسي (المتوفى: 273هـ)	البغدادي	n
أبو بكر أحمد بن علي بن ثابت الخطيب البغدادي (المتوفى: 463هـ)	أحمد بن علي بن ثابت الخطيب البغدادي	y
أبو الحسن علي بن محمد بن حبيب الماوردي البصري	الماوردي	y
[ينسب لـ] عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي (المتوفى: 429هـ)	عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي	y
أحمد بن الحسين البيهقي	أحمد بن الحسين بن علي بن موسى الخسروجردي الخراساني، أبو بكر البيهقي (المتوفى : 458هـ)	y
أبو العباس أحمد بن محمد بن علي ابن حجر الهيثمي	الهيثمي	m
أبو بكر عبد الله بن أبي الدنيا	أبو بكر عبد الله بن محمد بن عبيد البغدادي (ابن أبي الدنيا)	y
أحمد بن الحسين البيهقي	أحمد بن الحسين بن علي البيهقي أبو بكر	y
أبو بكر بن أبي داود السجستاني عبد الله بن بن سليمان بن الأشعث	عبد الله بن سليمان السجستاني	y
أبو الفرج عبد الرحمن بن علي الجوزي	أبو الفرج عبد الرحمن بن علي بن محمد القرشي	y
أبو العباس أحمد بن أحمد الطبري	الطبري	n
آل تيمية [بدأ بتصنيفها الجد: مجد الدين عبد السلام بن تيمية (ت: 652هـ)، وأضاف إليها الأب،: عبد الحليم بن تيمية (ت: 682هـ)، ثم أكملها الابن الحفيد: أحمد بن تيمية (728هـ)]	عبد السلام + عبد الحليم + أحمد بن عبد الحليم آل تيمية	n
أبو إسماعيل عبد الله بن محمد الأنصاري الهروي (المتوفى: 481هـ)	عبد الله بن محمد بن علي بن محمد الهروي أبو إسماعيل	y
عبد الرحمن بن علي بن الجوزي	عبد الرحمن بن علي بن محمد بن الجوزي أبو الفرج	y
(اختصار وتحقيق) محمد علي الصابوني	محمد علي الصابوني	y
أبو الحسن سيد الدين علي بن أبي علي بن محمد بن سالم الثعلبي الآمدي (المتوفى: 631هـ)	الثعلبي	n
أبو القاسم عبد الله بن محمد بن عبد العزيز البغوي	عبد الله بن محمد بن عبد العزيز بن المرزبان البغوي أبو القاسم	y
جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ)	عبد الرحمن بن الجوزي أبو الفرج	y
أبو بكر بن أبي داود السجستاني عبد الله بن بن سليمان بن الأشعث	سليمان بن الأشعث	m
أبو القاسم محمود بن عمرو بن أحمد، الزمخشري جار الله (المتوفى: 538 هـ)	جار الله الزمخشري	y
أبو بكر الباقلاني محمد بن الطيب (المتوفى: 403هـ)	الباقلاني	y
أبو القاسم محمود بن عمر الزمخشري الخوارزمي	محمود بن عمر الزمخشري	y
أبو الحسين عبد الوهاب بن الحسن بن الوليد بن موسى الكلابي الدمشقي (المتوفى: 396هـ)	عبد الوهاب	n
أبو ذر عبيد بن أحمد بن محمد بن عبد الله بن غفير بن محمد الأنصاري الخراساني الهروي (المتوفى: 434هـ)	أحمد بن عبد الله العمري	n
أبو الحسن علي بن عبد العزير القاضي الجرجاني (المتوفى: 392هـ)	الجرجاني	n
أبو الفرج عبد الرحمن بن علي بن محمد بن علي بن الجوزي	ابن الجوزي	y
أحمد بن الحسين البيهقي	أحمد بن الحسين بن علي بن موسى الخسروجردي الخراساني، أبو بكر البيهقي (المتوفى: 458هـ)	y
أبو القاسم علي بن الحسن بن هبة الله المعروف بابن عساكر (المتوفى: 571هـ)	ثقة الدين، أبو القاسم علي بن الحسن بن هبة الله المعروف بابن عساكر (المتوفى: 571هـ) من تخريجه لشيخة الفراوي	y
أبو الفرج محمد بن إسحاق بن محمد الوراق البغدادي المعتزلي الشيعي المعروف بابن النديم (المتوفى: 438هـ)	البغدادي	n
أبو بكر أحمد بن علي بن ثابت بن أحمد بن مهدي الخطيب البغدادي (المتوفى: 463هـ)	أحمد بن علي بن ثابت الخطيب البغدادي	y
أبو بكر أحمد بن محمد بن هارون بن يزيد الخلال البغدادي (المتوفى : 311هـ)	أبو بكر أحمد بن محمد بن هارون بن يزيد الخلال البغدادي الحنبلي (المتوفى: 311هـ)	y
أبو بكر عبد الله بن محمد بن أبي الدنيا	أبو بكر عبد الله بن محمد بن عبيد بن أبي الدنيا (المتوفى : 281هـ)	y
أبو الحسن علي بن أحمد بن محمد بن علي الواحدي، النيسابوري، الشافعي (المتوفى: 468هـ)	الواحدي النيسابوري	y
أبو القاسم هبة الله بن جعفر بن سناء الملك الكاتب (المتوفى : 608هـ)	أبو القاسم هبة الله بن جعفر بن سناء الملك الكاتب (المتوفى: 608هـ)	y
أبو الفرج عبد الرحمن بن علي بن محمد بن علي بن عبيد الله بن عبد الله بن هادي بن أحمد بن محمد بن جعفر الجوزي	جمال الدين أبي الفرج عبد الرحمن بن الجوزي	y
أحمد بن محمد بن علي بن حجر الهيتمي	أحمد بن محمد بن علي بن حجر الهيتمي أبو العباس	y
أبو الفداء إسماعيل بن عمر بن كثير القرشي الدمشقي (المتوفى: 774هـ)	إسماعيل بن عمر بن كثير القرشي أبو الفداء	y
أبو الفرج عبد الرحمن بن علي بن الجوزي	عبد الرحمن بن علي بن محمد بن الجوزي أبو الفرج	y
أبي الفرج عبد الرحمن بن الجوزي	جمال الدين أبي الفرج عبد الرحمن بن الجوزي	y
أبو الحسن مقاتل بن سليمان بن بشير الأزدي البلخى (المتوفى: 150هـ)	أبو الحسن مقاتل بن سليمان بن بشير الأزدي بالولاء البلخي	y
أبو بكر بن أبي داود السجستاني عبد الله بن بن سليمان بن الأشعث	سليمان بن الأشعث السجستاني أبو داود	m
ثقة الدين، أبو القاسم علي بن الحسن بن هبة الله المعروف بابن عساكر (المتوفى: 571هـ)	ثقة الدين، أبو القاسم علي بن الحسن بن هبة الله المعروف بابن عساكر (المتوفى: 571هـ) من تخريجه لشيخة الفراوي	y
جلال الدين السيوطي	جلال الدين عبد الرحمن السيوطي	y
أبو بكر أحمد بن جعفر بن حمدان بن مالك بن شبيب البغدادي المعروف بالقطيعي (المتوفى: 368هـ)	البغدادي	n
أبي إسحاق إبراهيم بن علي الشيرازي	إبراهيم بن علي بن يوسف الشيرازي أبو إسحاق	y
ابن الأثير	ابن الأثير الجزري	y
أبو العرب محمد بن أحمد بن تميم بن تمام التميمي	أبو تمام	m
أبو الحارث الليث بن سعد بن عبد الرحمن الفهمي المصري (المتوفى: 175هـ)	الليث بن سعد بن عبد الرحمن الفهمي المصري	y
علي بن عمر بن أحمد الدارقطني	علي بن عمر بن أحمد الدارقطني أبو الحسن	y
أبو اسحاق إبراهيم بن علي بن يوسف الشيرازي (المتوفى: 476هـ)	إبراهيم بن علي بن يوسف الفيروزآبادي الشيرازي أبو إسحاق	y
أحمد بن حجر العسقلاني	أحمد بن علي بن محمد بن علي بن حجر العسقلاني	y
أحمد بن علي بن حجر	أحمد بن علي بن حجر العسقلاني	y
أبو الحسنات محمد عبد الحي اللكنوي الهندي	أبو عبد الله محمد بن الحسن الشيباني (المتوفى: 189هـ) :: محمد عبد الحي بن محمد عبد الحليم الأنصاري اللكنوي الهندي، أبو الحسنات (المتوفى: 1304هـ)	m
أبو القاسم هبة الله بن الحسن بن منصور الطبري الرازي اللالكائي (المتوفى: 418هـ)	الرازي	n
أبو القاسم عبيد الله بن عبد الله المعروف بابن خرداذبة (المتوفى : نحو 280هـ)	أبو القاسم عبيد الله بن عبد الله المعروف بابن خرداذبة (المتوفى: نحو 280هـ)	y
أبو الفضل زين الدين عبد الرحيم بن الحسين بن عبد الرحمن بن أبي بكر بن إبراهيم العراقي (المتوفى: 806هـ)	عبد الرحيم بن الحسين العراقي أبو الفضل	y
أبو اسحاق بن أبي عون (المتوفى : 322هـ)	أبو اسحاق بن أبي عون (المتوفى: 322هـ)	y
أبو الحسن علي بن أبي الكرم محمد بن محمد بن عبد الكريم بن عبد الواحد الشيباني الجزري، عز الدين ابن الأثير (المتوفى: 630هـ)	عز الدين بن الأثير أبي الحسن علي بن محمد الجزري	y
عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي (المتوفى: 429 هـ)	عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي (المتوفى: 429هـ)	y
أبو القاسم خلف بن عبد الملك بن بشكوال (المتوفى : 578هـ)	خلف بن عبد الملك بن بشكوال أبو القاسم	y
علي بن أبي علي بن محمد بن سالم الآمدي	علي بن محمد الآمدي أبو الحسن	y
أحمد بن علي العسقلاني أبو الفضل	أحمد بن علي بن محمد بن علي بن حجر العسقلاني	y
عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي	عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي (المتوفى: 429هـ)	y
أبو منصور عبد الملك بن محمد بن إسماعيل الثعالبي	أبو منصور عبد الملك عبد الملك بن محمد بن إسماعيل الثعالبي	y
أبو القاسم عبد الرحمن بن إسحاق الزجاجي	عبد الرحمن بن إسحاق البغدادي النهاوندي الزجاجي، أبو القاسم (المتوفى: 337هـ)	y
أبو بكر محمد بن الطيب الباقلاني	محمد بن الطيب بن محمد بن جعفر بن القاسم، القاضي أبو بكر الباقلاني المالكي (المتوفى: 403هـ)	y
أبو البقاء محمد بن أحمد بن محمد ابن الضياء المكي الحنفي	محمد بن أحمد بن الضياء محمد القرشي العمري المكي الحنفي، بهاء الدين أبو البقاء، المعروف بابن الضياء (المتوفى: 854هـ)	y
أبو الحسين العالي، أحمد بن محمد بن منصور العالي البوشنجي (المتوفى: 419هـ)	محمد بن أحمد بن الحسين	n
أبو الفتح تقي الدين محمد، بن أبي الحسن على، بن وهب، بن مطيع، بن أبي الطاعة، القشيري المصري	تقي الدين أبي الفتح	y
ابن الجوزي	عبد الرحمن بن الجوزي أبو الفرج	y
أبو بكر أحمد بن علي بن ثابت الخطيب	أحمد بن علي بن ثابت الخطيب البغدادي أبو بكر	y
أبو القاسم تمام بن محمد بن عبد الله بن جعفر بن عبد الله بن الجنيد البجلي الرازي ثم الدمشقي (المتوفى: 414هـ)	أبو تمام	n
أبو الفضل زين الدين عبد الرحيم بن الحسين بن عبد الرحمن بن أبي بكر بن إبراهيم العراقي (المتوفى: 806هـ)	أبو الفضل عبد الرحيم بن الحسين العراقي	y
أبو الحسين محمد بن المظفر بن موسى بن عيسى بن محمد البغدادي	محمد بن المظفر بن موسى بن عيسى، أبو الحسين البزاز البغدادي (المتوفى: 379هـ)	y
أبو القاسم الحسين بن محمد	عبيد الله بن علي بن محمد بن محمد بن الحسين ابن الفراء، أبو القاسم بن أبي الفرج بن أبي خازم ابن القاضي أبي يعلى البغدادي، الحنبلي (المتوفى: 580هـ)	n
أبو الفضل أحمد بن الحسين بن يحيى	أبو الفضل أحمد بن الحسين بن يحيى بديع الزمان الهمذاني (المتوفى: 398هـ)	y
أبو الحسن علي بن عمر بن أحمد الدارقطني	علي بن عمر أبو الحسن الدارقطني	y
أبو الحسن علي بن أحمد السبتي الأموي	أبو الحسن علي بن أحمد السبتي الأموي المعروف بـ «ابن خمير» (المتوفى: 614هـ)	n
أبو القاسم (أو أبو البقاء) علي بن عثمان بن محمد بن أحمد بن الحسن المعروف بابن القاصح العذري البغدادي ثم المصري الشافعي المقرئ (المتوفى: 801هـ)	المقرئ	n
أبو الحسن علي بن إسماعيل بن إسحاق بن سالم بن إسماعيل بن عبد الله بن موسى بن أبي بردة بن أبي موسى الأشعري (المتوفى: 324هـ)	علي بن إسماعيل الأشعري أبو الحسن	y
أبو العباس أحمد بن محمد بن عيسى بن الأزهر البرتي البغدادي القاضي الحنفي (المتوفى: 280هـ)	أحمد بن محمد بن عيسى البرتي	y
أبو الفرج عبد الرحمن بن الجوزي الحنبلي	جمال الدين أبي الفرج عبد الرحمن بن الجوزي	y
جمال الدين أبي الفرج عبد الرحمن ابن الجوزي	جمال الدين أبي الفرج عبد الرحمن بن الجوزي	y
أبو الحسن علي بن إبراهيم بن محمد بن عيسي بن سعد الخير الأنصاري (المتوفى: 571هـ)	محمد بن سعد	n
